순번,발급사,BIN,전표인자명,개인/법인,브랜드,신용/체크,등록/수정일자,변경사항,비고
2482,하나카드,944181,하나체크카드,개인,로컬,체크,,,
2483,BC카드,944182,Fint체크,개인,로컬,체크,,,
2484,BC카드,944192,카카오페이카드,개인,로컬,체크,,,
2485,BC카드,944193,GmoneyCard,개인,로컬,체크,,,
2486,BC카드,944194,모빌체크,개인,로컬,체크,,,
2487,BC카드,944203,IBK비씨체크,법인,로컬,체크,,,
2488,BC카드,944211,NH농협체크,개인,로컬,체크,,,
2489,BC카드,944212,NH농협체크,개인,로컬,체크,,,
2490,하나카드,944281,하나체크카드,개인,로컬,체크,,,
2491,BC카드,944303,IBK비씨체크,법인,로컬,체크,,,
2492,BC카드,944306,KB국민비씨체크,법인,로컬,체크,,,
2493,수협은행,944307,수협체크,법인,로컬,체크,,,
2494,BC카드,944311,NH농협비씨체크,법인,로컬,체크,,,
2495,BC카드,944312,NH농협비씨체크,법인,로컬,체크,,,
2496,BC카드,944320,우리체크,법인,로컬,체크,,,우리BC카드
2497,BC카드,944324,우리체크,법인,로컬,체크,,,우리BC카드
2498,BC카드,944331,iM뱅크비씨카드,법인,로컬,신용,2024. 11,변경,
2499,광주은행,944334,광주체크,법인,로컬,체크,,,
2500,BC카드,944350,비씨체크카드,법인,로컬,체크,,,
2501,BC카드,944403,IBK비씨체크,개인,로컬,체크,,,
2502,BC카드,944411,NH농협체크,개인,로컬,체크,,,
2503,BC카드,944412,NH농협체크,개인,로컬,체크,,,
2504,BC카드,944420,우리체크,개인,로컬,체크,,,우리BC카드
2505,BC카드,944422,우리체크,개인,로컬,체크,,,우리BC카드
2506,BC카드,944431,iM뱅크비씨체크,개인,로컬,체크,2024. 11,변경,
2507,BC카드,944443,우리pay,개인,로컬,체크,,,우리BC카드
2508,BC카드,944520,우리체크,개인,로컬,체크,,,우리BC카드
2509,BC카드,944522,우리체크,개인,로컬,체크,,,우리BC카드
2510,BC카드,944524,우리체크,법인,로컬,체크,,,우리BC카드
2511,KB국민카드,944541,KB국민카드,개인,로컬,신용,,,
2512,KB국민카드,944542,KB국민카드,개인,로컬,신용,,,
2513,KB국민카드,944543,KB국민카드,개인,로컬,신용,,,
2514,KB국민카드,944545,KB 선불카드,개인,로컬,기프트,,,
2515,KB국민카드,944546,KB 선불카드,개인,로컬,기프트,,,
2516,KB국민카드,944547,KB 선불카드,개인,로컬,기프트,,,
2517,KB국민카드,944548,KB국민카드,개인,로컬,신용,,,
2518,KB국민카드,944549,KB선불카드,개인,로컬,기프트,,,
2519,KB국민카드,944550,KB국민카드,개인,로컬,신용,,,
2520,KB국민카드,944551,KB국민카드,개인,로컬,신용,,,
2521,KB국민카드,944552,KB국민카드,개인,로컬,신용,,,
2522,KB국민카드,944554,KB국민카드,개인,로컬,신용,,,
2523,KB국민카드,944555,KB국민카드,개인,로컬,신용,,,
2524,KB국민카드,944561,KB국민카드,개인,로컬,신용,,,
2525,BC카드,944603,IBK비씨체크,개인,로컬,체크,,,
2526,BC카드,944624,우리체크,법인,로컬,체크,,,우리BC카드
2527,BC카드,944631,iM뱅크비씨체크,개인,로컬,체크,2024. 11,변경,
2528,BC카드,944664,산림조합체크,법인,로컬,체크,,,
2529,BC카드,944691,NH투자체크,법인,로컬,체크,,,
2530,BC카드,944696,케이뱅크체크,법인,로컬,체크,,,
2531,BC카드,944703,IBK삼성pay,개인,로컬,체크,,,
2532,수협은행,944707,수협체크,개인,로컬,체크,,,
2533,BC카드,944711,NH농협체크,개인,로컬,체크,,,
2534,BC카드,944720,우리체크,개인,로컬,체크,,,우리BC카드
2535,BC카드,944722,우리체크,개인,로컬,체크,,,우리BC카드
2536,BC카드,944732,부산비씨체크,개인,로컬,체크,,,
2537,BC카드,944912,NH농협체크,개인,로컬,체크,,,
2538,BC카드,944920,우리카드,개인,로컬,신용,,,우리BC카드
2539,광주은행,944934,광주은행,개인,로컬,신용,,,
2540,BC카드,944948,신협체크카드,개인,로컬,체크,,,
2541,BC카드,944949,신협체크카드,개인,로컬,체크,,,
2542,BC카드,944950,비씨카드,개인,로컬,신용,,,
2543,BC카드,945003,IBK비씨카드,법인,로컬,신용,,,
2544,BC카드,945006,KB국민비씨카드,법인,로컬,신용,,,
2545,수협은행,945007,수협카드,법인,로컬,신용,,,
2546,BC카드,945011,NH농협비씨카드,법인,로컬,신용,,,
2547,BC카드,945012,NH농협비씨카드,법인,로컬,신용,,,
2548,BC카드,945020,비씨카드,법인,로컬,신용,,,
2549,BC카드,945021,신한비씨카드,법인,로컬,신용,,,
2550,BC카드,945023,SC비씨카드,법인,로컬,신용,,,
2551,BC카드,945025,하나SK비씨카드,법인,로컬,신용,,,
2552,BC카드,945027,씨티비씨카드,법인,로컬,신용,,,
2553,BC카드,945031,iM뱅크비씨카드,법인,로컬,신용,2024. 11,변경,
2554,BC카드,945032,부산비씨카드,법인,로컬,신용,,,
2555,제주은행,945035,제주카드,법인,로컬,신용,,,
2556,BC카드,945039,경남비씨카드,법인,로컬,신용,,,
2557,BC카드,945078,신한비씨카드,법인,로컬,신용,,,
2558,하나카드,945081,하나기업,법인,로컬,신용,,,
2559,BC카드,945103,IBK비씨카드,개인,로컬,신용,,,
2560,수협은행,945107,수협카드,개인,로컬,신용,,,
2561,BC카드,945111,NH농협비씨카드,개인,로컬,신용,,,
2562,BC카드,945112,NH농협비씨카드,개인,로컬,신용,,,
2563,BC카드,945120,우리카드,법인,로컬,신용,,,우리BC카드
2564,BC카드,945131,iM뱅크비씨카드,개인,로컬,신용,2024. 11,변경,
2565,BC카드,945132,부산비씨카드,개인,로컬,신용,,,
2566,BC카드,945150,비씨카드,개인,로컬,신용,,,
2567,신한카드,945161,신한카드체크,개인,로컬,체크,,,
2568,신한카드,945162,신한카드체크,개인,로컬,체크,,,
2569,BC카드,945203,IBK비씨체크,개인,로컬,체크,,,
2570,BC카드,945211,NH농협비씨체크,개인,로컬,체크,,,
2571,BC카드,945212,NH농협비씨체크,개인,로컬,체크,,,
2572,BC카드,945220,우리카드,법인,로컬,신용,,,우리BC카드
2573,BC카드,945324,우리카드,법인,로컬,신용,,,우리BC카드
2574,BC카드,945420,우리카드,법인,로컬,신용,,,우리BC카드
2575,신한카드,945511,신한카드,개인,로컬,신용,,,
2576,BC카드,945520,우리카드,법인,로컬,신용,,,우리BC카드
2577,BC카드,945620,우리카드,법인,로컬,신용,,,우리BC카드
2578,BC카드,945720,우리카드,법인,로컬,신용,,,우리BC카드
2579,신한카드,945810,신한카드선불,개인,로컬,기프트,,,
2580,신한카드,945811,신한카드법인,법인,로컬,신용,,,
2581,신한카드,945812,신한카드선불,개인,로컬,기프트,,,
2582,신한카드,945813,신한카드기프트,개인,로컬,기프트,,,
2583,신한카드,945814,신한카드법인,법인,로컬,신용,,,
2584,신한카드,945815,신한선불카드,개인,로컬,기프트,,,
2585,신한카드,945816,신한카드,개인,로컬,신용,,,
2586,신한카드,945817,신한법인체크,법인,로컬,체크,,,
2587,신한카드,945818,신한카드,개인,로컬,신용,,,
2588,신한카드,945819,신한카드,개인,로컬,신용,,,
2589,신한카드,945820,신한카드체크,개인,로컬,체크,,,
2590,신한카드,945821,신한카드체크,개인,로컬,체크,,,
2591,신한카드,945822,신한카드선불,개인,로컬,기프트,,,
2592,신한카드,945823,신한카드선불,개인,로컬,기프트,,,
2593,신한카드,945824,신한카드,개인,로컬,신용,,,
2594,신한카드,945825,신한카드,개인,로컬,신용,,,
2595,BC카드,945903,IBK비씨카드,법인,로컬,신용,,,
2596,BC카드,945920,우리카드,법인,로컬,신용,,,우리BC카드
2597,광주은행,945934,광주체크,개인,로컬,체크,,,
2598,BC카드,946003,IBK기업GIFT,개인,로컬,기프트,,,
2599,수협은행,946007,수협GIFT,개인,로컬,기프트,,,
2600,BC카드,946011,NH비씨기프트,개인,로컬,기프트,,,
2601,BC카드,946012,NH비씨기프트,개인,로컬,기프트,,,
2602,BC카드,946020,비씨GIFT,개인,로컬,기프트,,,
2603,BC카드,946021,신한비씨GIFT,개인,로컬,기프트,,,
2604,BC카드,946022,우리GIFT,개인,로컬,기프트,,,우리BC카드
2605,BC카드,946023,SC비씨GIFT,개인,로컬,기프트,,,
2606,BC카드,946024,우리GIFT,개인,로컬,기프트,,,우리BC카드
2607,BC카드,946025,비씨선불카드,개인,로컬,기프트,,,
2608,BC카드,946027,씨티비씨GIFT,개인,로컬,기프트,,,
2609,BC카드,946031,iM뱅크비씨GIFT,개인,로컬,기프트,2024. 11,변경,
2610,BC카드,946032,부산비씨GIFT,개인,로컬,기프트,,,
2611,광주은행,946034,광주GIFT,개인,로컬,기프트,,,
2612,BC카드,946039,경남비씨GIFT,개인,로컬,기프트,,,
2613,KB국민카드,946044,코나아이GIFT,개인,로컬,기프트,2023. 10,변경,
2614,BC카드,946046,새마을GIFT,개인,로컬,기프트,,,
2615,BC카드,946050,비씨GIFT,개인,로컬,기프트,,,
2616,BC카드,946103,IBK비씨스쿨,개인,로컬,기프트,,,
2617,BC카드,946106,BC스쿨선불,개인,로컬,기프트,,,
2618,BC카드,946111,NH비씨기프트,개인,로컬,기프트,,,
2619,BC카드,946112,NH비씨기프트,개인,로컬,기프트,,,
2620,NH농협카드,946116,NH기프트카드,개인,로컬,기프트,,,
2621,NH농협카드,946117,NH기프트카드,개인,로컬,기프트,,,
2622,BC카드,946120,비씨GIFT,개인,로컬,기프트,,,
2623,BC카드,946124,우리GIFT,개인,로컬,기프트,,,우리BC카드
2624,BC카드,946127,씨티비씨GIFT,개인,로컬,기프트,,,
2625,BC카드,946131,iM뱅크비씨GIFT,개인,로컬,기프트,2024. 11,변경,
2626,BC카드,946132,부산비씨GIFT,개인,로컬,기프트,,,
2627,광주은행,946134,광주GIFT,개인,로컬,기프트,,,
2628,전북은행,946137,전북JBGIFT,개인,로컬,기프트,2022. 10,매입사 변경,
2629,BC카드,946139,경남비씨GIFT,개인,로컬,기프트,,,
2630,하나카드,946144,코나카드,개인,로컬,체크,2023. 10,변경,
2631,BC카드,946150,비씨카드,개인,로컬,신용,,,
2632,BC카드,946178,신한비씨GIFT,개인,로컬,기프트,,,
2633,하나카드,946181,하나기업체크,법인,로컬,체크,,,
2634,NH농협카드,946216,NH기프트카드,개인,로컬,기프트,,,
2635,NH농협카드,946217,NH기프트카드,개인,로컬,기프트,,,
2636,BC카드,946220,비씨GIFT,개인,로컬,기프트,,,
2637,BC카드,946250,비씨GIFT,개인,로컬,기프트,,,
2638,광주은행,946253,광주GIFT,개인,로컬,기프트,,,
2639,광주은행,946260,광주GIFT,개인,로컬,기프트,,,
2640,광주은행,946272,광주GIFT,개인,로컬,기프트,,,
2641,광주은행,946285,광주GIFT,개인,로컬,기프트,,,
2642,광주은행,946304,광주GIFT,개인,로컬,기프트,,,
2643,광주은행,946309,광주GIFT,개인,로컬,기프트,,,
2644,NH농협카드,946316,NH기프트카드,개인,로컬,기프트,,,
2645,NH농협카드,946317,NH기프트카드,개인,로컬,기프트,,,
2646,BC카드,946320,비씨GIFT,개인,로컬,기프트,,,
2647,BC카드,946332,부산비씨GIFT,개인,로컬,기프트,,,
2648,BC카드,946350,비씨GIFT,개인,로컬,기프트,,,
2649,광주은행,946352,광주GIFT,개인,로컬,기프트,,,
2650,광주은행,946361,광주GIFT,개인,로컬,기프트,,,
2651,광주은행,946365,광주GIFT,개인,로컬,기프트,,,
2652,광주은행,946370,광주GIFT,개인,로컬,기프트,,,
2653,광주은행,946372,광주GIFT,개인,로컬,기프트,,,
2654,BC카드,946403,비씨선불카드,개인,로컬,기프트,,,
2655,BC카드,946406,비씨선불카드,개인,로컬,기프트,,,
2656,BC카드,946411,NH비씨기프트,개인,로컬,기프트,,,
2657,BC카드,946412,NH비씨기프트,개인,로컬,기프트,,,
2658,BC카드,946420,비씨GIFT,개인,로컬,기프트,,,
2659,BC카드,946423,SC비씨GIFT,개인,로컬,기프트,,,
2660,BC카드,946427,씨티비씨GIFT,개인,로컬,기프트,,,
2661,BC카드,946431,iM뱅크비씨GIFT,개인,로컬,기프트,2024. 11,변경,
2662,BC카드,946432,부산비씨GIFT,개인,로컬,기프트,,,
2663,BC카드,946439,경남비씨GIFT,개인,로컬,기프트,,,
2664,BC카드,946450,Oh point,개인,로컬,기프트,,,
2665,BC카드,946478,신한비씨GIFT,개인,로컬,기프트,,,
2666,BC카드,946503,IBK비씨GIFT,개인,로컬,기프트,,,
2667,BC카드,946511,NH비씨기프트,개인,로컬,기프트,,,
2668,BC카드,946512,NH비씨기프트,개인,로컬,기프트,,,
2669,BC카드,946513,NH비씨기프트,개인,로컬,기프트,,,
2670,BC카드,946514,NH비씨기프트,개인,로컬,기프트,,,
2671,BC카드,946520,우리GIFT,개인,로컬,기프트,,,우리BC카드
2672,BC카드,946531,iM뱅크비씨GIFT,개인,로컬,기프트,2024. 11,변경,
2673,BC카드,946532,부산비씨GIFT,개인,로컬,기프트,,,
2674,BC카드,946539,경남비씨GIFT,개인,로컬,기프트,,,
2675,하나카드,946544,코나아이GIFT,개인,로컬,기프트,2023. 10,변경,
2676,BC카드,946545,새마을GIFT,개인,로컬,기프트,,,
2677,BC카드,946550,비씨GIFT,개인,로컬,기프트,,,
2678,BC카드,946620,우리GIFT,개인,로컬,기프트,,,우리BC카드
2679,BC카드,946631,iM뱅크비씨GIFT,개인,로컬,기프트,2024. 11,변경,
2680,하나카드,946644,코나아이GIFT,개인,로컬,기프트,2023. 10,변경,
2681,BC카드,946650,Oh point,개인,로컬,기프트,,,
2682,BC카드,946720,우리GIFT,개인,로컬,기프트,,,우리BC카드
2683,BC카드,946731,iM뱅크비씨GIFT,개인,로컬,기프트,2024. 11,변경,
2684,BC카드,946750,Oh point,개인,로컬,기프트,,,
2685,BC카드,946803,IBK비씨GIFT,개인,로컬,기프트,,,
2686,BC카드,946820,우리GIFT,개인,로컬,기프트,,,우리BC카드
2687,BC카드,946831,iM뱅크비씨GIFT,개인,로컬,기프트,2024. 11,변경,
2688,BC카드,946850,BC국민관광,개인,로컬,기프트,,,
2689,광주은행,946904,광주GIFT,개인,로컬,기프트,,,
2690,광주은행,946908,광주GIFT,개인,로컬,기프트,,,
2691,BC카드,946920,비씨GIFT,개인,로컬,기프트,,,
2692,BC카드,946950,비씨선불카드,개인,로컬,기프트,,,
2693,BC카드,946952,비씨GIFT,개인,로컬,기프트,,,
2694,광주은행,946961,광주GIFT,개인,로컬,기프트,,,
2695,BC카드,947003,IBK비씨카드,법인,로컬,신용,,,
2696,BC카드,947006,KB국민비씨카드,법인,로컬,신용,,,
2697,BC카드,947011,NH농협비씨카드,법인,로컬,신용,,,
2698,BC카드,947012,NH농협비씨카드,법인,로컬,신용,,,
2699,BC카드,947020,비씨카드,법인,로컬,신용,,,
2700,BC카드,947021,신한비씨카드,법인,로컬,신용,,,
2701,BC카드,947023,SC비씨카드,법인,로컬,신용,,,
2702,BC카드,947025,하나SK비씨카드,법인,로컬,신용,,,
2703,BC카드,947027,씨티비씨카드,법인,로컬,신용,,,
2704,BC카드,947031,iM뱅크비씨카드,법인,로컬,신용,2024. 11,변경,
2705,BC카드,947032,부산비씨카드,법인,로컬,신용,,,
2706,BC카드,947033,하나SK비씨카드,법인,로컬,신용,,,
2707,BC카드,947039,경남비씨카드,법인,로컬,신용,,,
2708,BC카드,947050,비씨선불카드,개인,로컬,기프트,,,
2709,BC카드,947078,신한비씨카드,법인,로컬,신용,,,
2710,하나카드,947081,하나카드,개인,로컬,신용,,,
2711,BC카드,947120,우리카드,개인,로컬,신용,,,우리BC카드
2712,BC카드,947124,우리카드,개인,로컬,신용,,,우리BC카드
2713,광주은행,947134,광주신용,개인,로컬,신용,,,
2714,전북은행,947137,SSG카드,개인,로컬,신용,2022. 10,매입사 변경,
2715,BC카드,947150,비씨카드,개인,로컬,신용,,,
2716,하나카드,947181,하나선불,개인,로컬,기프트,,,
2717,BC카드,947203,IBK비씨체크,법인,로컬,체크,,,
2718,BC카드,947206,KB국민비씨체크,법인,로컬,체크,,,
2719,BC카드,947211,NH농협비씨체크,법인,로컬,체크,,,
2720,BC카드,947221,신한비씨체크,법인,로컬,체크,,,
2721,BC카드,947225,하나비씨체크,법인,로컬,체크,,,
2722,BC카드,947232,부산비씨체크,법인,로컬,체크,,,
2723,BC카드,947239,경남비씨체크,법인,로컬,체크,,,
2724,BC카드,947271,우체국체크,법인,로컬,체크,,,
2725,BC카드,947520,우리카드,법인,로컬,신용,,,우리BC카드
2726,BC카드,947920,우리카드,개인,로컬,신용,,,우리BC카드
2727,광주은행,947934,광주신용,개인,로컬,신용,,,
